D:\weblikefood\src\components\admin\ProductImport.tsx: line 24, col 27, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 34, col 7, Warning - 'OPTIONAL_FIELDS' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 42, col 5, Warning - 'categories' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 49, col 52, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 53, col 41, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 58, col 25, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 62, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 65, col 28, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 86, col 39, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 125, col 8, Warning - React Hook useCallback has a missing dependency: 'processFile'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 150, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 164, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductImport.tsx: line 183, col 22, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductQuickEdit.tsx: line 89, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductQuickEdit.tsx: line 96, col 55, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductTable.tsx: line 135, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductTable.tsx: line 150, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductTable.tsx: line 165, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\admin\ProductTable.tsx: line 212, col 76, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\admin\ProductTable.tsx: line 225, col 70, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\cart\AbandonedCartTracker.tsx: line 19, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\cart\CartItemList.tsx: line 58, col 13, Warning - 'language' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\cart\CouponSection.tsx: line 41, col 16, Warning - 'language' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\cart\SavedItemsList.tsx: line 38, col 16, Warning - 'language' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\CheckoutFormSaaS.tsx: line 20, col 15, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\checkout\CheckoutFormSaaS.tsx: line 24, col 5, Warning - 'step' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\OrderSuccess.tsx: line 26, col 27, Warning - 'paymentMethod' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\OrderSummarySaaS.tsx: line 19, col 12, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\checkout\OrderSummarySaaS.tsx: line 25, col 22, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\checkout\OrderSummarySaaS.tsx: line 42, col 5, Warning - 't' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\OrderSummarySaaS.tsx: line 49, col 11, Warning - 'isLightBlue' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\ShippingForm.tsx: line 85, col 5, Warning - 'showVoucherModal' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\VoucherAndPoints.tsx: line 14, col 8, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\checkout\VoucherAndPoints.tsx: line 25, col 5, Warning - 'language' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\VoucherPickerModal.tsx: line 49, col 13, Warning - 'language' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\checkout\VoucherPickerModal.tsx: line 103, col 18, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\home\PersonalizedRecommendationsSection.tsx: line 89, col 9, Warning - 'isPersonalized' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\navbar\SearchSuggestions.tsx: line 20, col 19, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\navbar\SearchSuggestions.tsx: line 33, col 5, Warning - 'trendingKeywords' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\product-quick-view\QuickViewModal.tsx: line 48, col 16, Warning - 'isVietnamese' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\product\ImageGallery.tsx: line 81, col 26, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\product\ProductAdvisor.tsx: line 37, col 3, Warning - 'productName' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\product\ProductCard.tsx: line 140, col 13, Warning - 'language' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\product\ProductCardInfo.tsx: line 22, col 8, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\product\ProductCardInfo.tsx: line 58, col 5, Warning - 'language' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\product\WishlistButton.tsx: line 22, col 16, Warning - 'isVietnamese' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\profile\AddressList.tsx: line 41, col 16, Warning - '_isLoading' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\profile\AddressList.tsx: line 42, col 22, Warning - '_showAddressForm' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\profile\AddressList.tsx: line 43, col 21, Warning - '_editingAddress' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\profile\AddressList.tsx: line 46, col 13, Warning - '_onSave' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\profile\SecuritySection.tsx: line 31, col 23, Warning - 't' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\review\ReviewForm.tsx: line 109, col 22, Warning - '_error' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\seo\RelatedPosts.tsx: line 55, col 17, Warning - Using `<img>` could result in slower LCP and higher bandwidth. Consider using `<Image />` from `next/image` to automatically optimize images. This may incur additional usage or cost from your provider. See: https://nextjs.org/docs/messages/no-img-element (@next/next/no-img-element)
D:\weblikefood\src\components\shared\CategoryShowcase.tsx: line 27, col 16, Warning - 'language' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\ChatbotAI.tsx: line 366, col 6, Warning - React Hook useEffect has a missing dependency: 'closeAssistant'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\components\shared\ChatbotAIUltimate.tsx: line 177, col 10, Warning - 'liveChatStatus' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\ChatbotAIUltimate.tsx: line 178, col 10, Warning - 'liveChatAdminTyping' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\ChatbotAIUltimate.tsx: line 194, col 6, Warning - React Hook useEffect has a missing dependency: 'isVietnamese'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\components\shared\ChatbotAIUltimate.tsx: line 249, col 6, Warning - React Hook useCallback has a missing dependency: 'stopPolling'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\components\shared\ComboRecommendation.tsx: line 127, col 23, Warning - Using `<img>` could result in slower LCP and higher bandwidth. Consider using `<Image />` from `next/image` to automatically optimize images. This may incur additional usage or cost from your provider. See: https://nextjs.org/docs/messages/no-img-element (@next/next/no-img-element)
D:\weblikefood\src\components\shared\Navbar.tsx: line 95, col 13, Warning - 'supportPhone' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\Navbar.tsx: line 106, col 64, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\shared\Navbar.tsx: line 107, col 20, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\shared\StatsSection.tsx: line 50, col 15, Warning - '_increment' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\featured\FeaturedProductSlide.tsx: line 26, col 16, Warning - 'isVietnamese' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\hooks\useAIChat.ts: line 103, col 6, Warning - React Hook useCallback has an unnecessary dependency: 'onError'. Either exclude it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\hooks\useCheckout.ts: line 76, col 21, Warning - '_setOrderId' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\hooks\useCheckout.ts: line 404, col 8, Warning - React Hook useCallback has a missing dependency: 'isSubmitting'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\lib\ai\admin-service.ts: line 615, col 9, Warning - 'cutoff' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\ai-data-reader-enhanced.ts: line 72, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\lib\ai\ai-data-reader-enhanced.ts: line 132, col 45, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\lib\ai\ai-data-reader-enhanced.ts: line 133, col 67, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\lib\ai\ai-provider.ts: line 129, col 9, Warning - '_timeout' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\combo-engine.ts: line 466, col 50, Warning - 'userId' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 267, col 116, Warning - 'language' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 430, col 13, Warning - '_productDetails' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 524, col 15, Warning - '_productList' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 787, col 11, Warning - '_fullContext' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 791, col 11, Warning - 'knowledgeAnswers' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\product-analysis.ts: line 327, col 14, Warning - 'e' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\product-analysis.ts: line 506, col 14, Warning - 'e' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\product-service.ts: line 281, col 41, Warning - '_discount' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\ultimate-data-reader.ts: line 65, col 11, Warning - 'ReviewInfo' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\analytics\behavior.ts: line 60, col 10, Warning - 'toInputJsonObject' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\currency.ts: line 26, col 36, Warning - '_currency' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\currency.ts: line 50, col 35, Warning - '_currency' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\structured-logger.ts: line 59, col 17, Warning - 'context' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\scripts\seed-knowledge-base.ts: line 585, col 14, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)

134 problems
