D:\weblikefood\src\components\shared\Navbar.tsx: line 15, col 29, Warning - 'Headphones' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\Navbar.tsx: line 17, col 23, Warning - 'Package' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\Navbar.tsx: line 97, col 13, Warning - 'supportPhone' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\Navbar.tsx: line 108, col 64, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\shared\Navbar.tsx: line 109, col 20, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\components\shared\StatsSection.tsx: line 50, col 15, Warning - '_increment' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\components\shared\featured\FeaturedProductSlide.tsx: line 26, col 16, Warning - 'isVietnamese' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\hooks\useAIChat.ts: line 103, col 6, Warning - React Hook useCallback has an unnecessary dependency: 'onError'. Either exclude it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\hooks\useCheckout.ts: line 76, col 21, Warning - 'setOrderId' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\hooks\useCheckout.ts: line 404, col 8, Warning - React Hook useCallback has a missing dependency: 'isSubmitting'. Either include it or remove the dependency array. (react-hooks/exhaustive-deps)
D:\weblikefood\src\lib\ai\admin-service.ts: line 615, col 9, Warning - 'cutoff' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\ai-data-reader-enhanced.ts: line 72, col 30, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\lib\ai\ai-data-reader-enhanced.ts: line 132, col 45, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\lib\ai\ai-data-reader-enhanced.ts: line 133, col 67, Warning - Unexpected any. Specify a different type. (@typescript-eslint/no-explicit-any)
D:\weblikefood\src\lib\ai\ai-provider.ts: line 129, col 9, Warning - 'timeout' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\combo-engine.ts: line 9, col 10, Warning - 'callGPT' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\combo-engine.ts: line 466, col 50, Warning - 'userId' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\content-generator.ts: line 10, col 19, Warning - 'callGPTJSON' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 11, col 107, Warning - 'updatePreferences' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 12, col 122, Warning - 'getProduct' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 18, col 30, Warning - 'compareProducts' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 267, col 116, Warning - 'language' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 430, col 13, Warning - 'productDetails' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 524, col 15, Warning - 'productList' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 787, col 11, Warning - 'fullContext' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\enhanced-chatbot.ts: line 791, col 11, Warning - 'knowledgeAnswers' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\product-analysis.ts: line 327, col 14, Warning - 'e' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\product-analysis.ts: line 506, col 14, Warning - 'e' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\product-service.ts: line 281, col 41, Warning - '_discount' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\ai\ultimate-data-reader.ts: line 65, col 11, Warning - 'ReviewInfo' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\analytics\behavior.ts: line 60, col 10, Warning - 'toInputJsonObject' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\currency.ts: line 26, col 36, Warning - '_currency' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\currency.ts: line 50, col 35, Warning - '_currency' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\structured-logger.ts: line 59, col 17, Warning - 'context' is assigned a value but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\lib\validations\order.ts: line 9, col 48, Warning - 'positiveNumberSchema' is defined but never used. (@typescript-eslint/no-unused-vars)
D:\weblikefood\src\scripts\seed-knowledge-base.ts: line 585, col 14, Warning - 'error' is defined but never used. (@typescript-eslint/no-unused-vars)

223 problems
